csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_qtys,inventory_qtys,log_count,price_count
23800303501,AIGLE D OR NOTIANA-FR P32,PAIRE,2962,3892,0070296200,0|0|0,0|0|0,3,0
23800300501,AIGLE D OR NOTIANA-NOIR P24,PAIRE,2932,3862,0070293200,0|0|0,0|0|0,3,0
23800300601,AIGLE D OR NOTIANA-NOIR P25,PAIRE,2933,3863,0070293300,0|0|0,0|0|0,3,0
23800340501,AIGLE D OR PAPANGO C P36,PAIRE,3317,4339,0070331700,0|0|0,0|0|0,3,0
23800340401,AIGLE D OR PAPANGO C P37,PAIRE,3316,4338,0070331600,0|0|0,0|0|0,3,0
23800340301,AIGLE D OR PAPANGO C P38,PAIRE,3315,4337,0070331500,0|0|0,0|0|0,3,0
23800340201,AIGLE D OR PAPANGO C P39,PAIRE,3314,4336,0070331400,0|0|0,0|0|0,3,0
23800340101,AIGLE D OR PAPANGO C P40,PAIRE,3313,4335,0070331300,0|0|0,0|0|0,3,0
23800340001,AIGLE D OR PAPANGO C P41,PAIRE,3312,4334,0070331200,0|0|0,0|0|0,3,0
23800341701,AIGLE D OR RANJA CO P42,PAIRE,3329,4351,0070332900,0|0|0,0|0|0,3,0
23800341601,AIGLE D OR RANJA CO P43,PAIRE,3328,4350,0070332800,0|0|0,0|0|0,3,0
23800336801,AIGLE D OR REJO COU P35,PAIRE,3283,4305,0070328300,0|0|0,0|0|0,3,0
23800336701,AIGLE D OR REJO COU P36,PAIRE,3282,4304,0070328200,0|0|0,0|0|0,3,0
23800336601,AIGLE D OR REJO COU P37,PAIRE,3281,4303,0070328100,0|0|0,0|0|0,3,0
23800336501,AIGLE D OR REJO COU P38,PAIRE,3280,4302,0070328000,0|0|0,0|0|0,3,0
23800336401,AIGLE D OR REJO COU P39,PAIRE,3279,4301,0070327900,0|0|0,0|0|0,3,0
23800336301,AIGLE D OR REJO COU P40,PAIRE,3278,4300,0070327800,0|0|0,0|0|0,3,0
23800345101,AIGLE D OR REJO COU P42,PAIRE,3363,4399,0070336300,0|0|0,0|0|0,3,0
23800345001,AIGLE D OR REJO COU P43,PAIRE,3362,4398,0070336200,0|0|0,0|0|0,3,0
23800344901,AIGLE D OR REJO COU P44,PAIRE,3361,4397,0070336100,0|0|0,0|0|0,3,0
23800246301,AIGLE D OR ROSO NOIR P20,PAIRE,2402,3176,0070240200,0|0|0,0|0|0,3,0
23800246401,AIGLE D OR ROSO NOIR P21,PAIRE,2403,3177,0070240300,0|0|0,0|0|0,3,0
23800246601,AIGLE D OR ROSO NOIR P23,PAIRE,2405,3179,0070240500,0|0|0,0|0|0,3,0
23800246801,AIGLE D OR ROSO NOIR P25,PAIRE,2407,3181,0070240700,0|0|0,0|0|0,3,0
23800247001,AIGLE D OR ROSO NOIR P27,PAIRE,2409,3183,0070240900,0|0|0,0|0|0,3,0
23800247401,AIGLE D OR ROSO NOIR P31,PAIRE,2413,3187,0070241300,0|0|0,0|0|0,3,0
23800247601,AIGLE D OR ROSO NOIR P33,PAIRE,2415,3189,0070241500,0|0|0,0|0|0,3,0
23800247701,AIGLE D OR ROSO NOIR P34,PAIRE,2416,3190,0070241600,0|0|0,0|0|0,3,0
23800247901,AIGLE D OR ROSO NOIR P36,PAIRE,2418,3192,0070241800,0|0|0,0|0|0,3,0
23800248001,AIGLE D OR ROSO NOIR P37,PAIRE,2419,3193,0070241900,0|0|0,0|0|0,3,0
23800248101,AIGLE D OR ROSO NOIR P38,PAIRE,2420,3194,0070242000,0|0|0,0|0|0,3,0
23800253501,AIGLE D OR ROTSY VERT VERDANA P37,PAIRE,2474,3254,0070247400,0|0|0,0|0|0,3,0
23800253601,AIGLE D OR ROTSY VERT VERDANA P38,PAIRE,2475,3255,0070247500,0|0|0,0|0|0,3,0
23800253801,AIGLE D OR ROTSY VERT VERDANA P40,PAIRE,2477,3257,0070247700,0|0|0,0|0|0,3,0
23800338001,AIGLE D OR SAFIDY C P39,PAIRE,3295,4317,0070329500,0|0|0,0|0|0,3,0
23800337901,AIGLE D OR SAFIDY C P40,PAIRE,3294,4316,0070329400,0|0|0,0|0|0,3,0
23800337801,AIGLE D OR SAFIDY C P41,PAIRE,3293,4315,0070329300,0|0|0,0|0|0,3,0
23800337701,AIGLE D OR SAFIDY C P42,PAIRE,3292,4314,0070329200,0|0|0,0|0|0,3,0
23800331101,AIGLE D OR SANGANY OCR P36,PAIRE,3229,4246,0070322900,0|0|0,0|0|0,3,0
23800347301,AIGLE D OR SANJY P39,PAIRE,3385,4421,0070338500,0|0|0,0|0|0,3,0
23800346501,AIGLE D OR SANJY P41,PAIRE,3377,4413,0070337700,0|0|0,0|0|0,3,0
23800346201,AIGLE D OR SANJY P42,PAIRE,3374,4410,0070337400,0|0|0,0|0|0,3,0
23800346101,AIGLE D OR SANJY P43,PAIRE,3373,4409,0070337300,0|0|0,0|0|0,3,0
23800346901,AIGLE D OR SANJY P44,PAIRE,3381,4417,0070338100,0|0|0,0|0|0,3,0
23800347001,AIGLE D OR SANJY P45,PAIRE,3382,4418,0070338200,0|0|0,0|0|0,3,0
23800223601,AIGLE D OR SARIAKA MARRON P35,PAIRE,2184,2911,0070218400,0|0|0,0|0|0,3,0
23800223701,AIGLE D OR SARIAKA MARRON P37,PAIRE,2185,2912,0070218500,0|0|0,0|0|0,3,0
23800208801,AIGLE D OR SARIAKA MARRON P38,PAIRE,2042,2738,0070204200,0|0|0,0|0|0,3,0
23800208901,AIGLE D OR SARIAKA MARRON P39,PAIRE,2043,2739,0070204300,0|0|0,0|0|0,3,0
23800209001,AIGLE D OR SARIAKA MARRON P40,PAIRE,2044,2740,0070204400,0|0|0,0|0|0,3,0
23800209101,AIGLE D OR SARIAKA MARRON P41,PAIRE,2045,2741,0070204500,0|0|0,0|0|0,3,0
23800256201,AIGLE D OR SIDINA NOIR P28,PAIRE,2501,3281,0070250100,0|0|0,0|0|0,3,0
23800256301,AIGLE D OR SIDINA NOIR P29,PAIRE,2502,3282,0070250200,0|0|0,0|0|0,3,0
23800256401,AIGLE D OR SIDINA NOIR P30,PAIRE,2503,3283,0070250300,0|0|0,0|0|0,3,0
23800256501,AIGLE D OR SIDINA NOIR P31,PAIRE,2504,3284,0070250400,0|0|0,0|0|0,3,0
23800256701,AIGLE D OR SIDINA NOIR P33,PAIRE,2506,3286,0070250600,0|0|0,0|0|0,3,0
23800256801,AIGLE D OR SIDINA NOIR P35,PAIRE,2507,3287,0070250700,0|0|0,0|0|0,3,0
23800256901,AIGLE D OR SIDINA NOIR P38,PAIRE,2508,3288,0070250800,0|0|0,0|0|0,3,0
23800236801,AIGLE D OR SIDINA NOIR P39,PAIRE,2307,3055,0070230700,0|0|0,0|0|0,3,0
23800236901,AIGLE D OR SIDINA NOIR P40,PAIRE,2308,3056,0070230800,0|0|0,0|0|0,3,0
23800237001,AIGLE D OR SIDINA NOIR P41,PAIRE,2309,3057,0070230900,0|0|0,0|0|0,3,0
23800237101,AIGLE D OR SIDINA NOIR P42,PAIRE,2310,3058,0070231000,0|0|0,0|0|0,3,0
23800237201,AIGLE D OR SIDINA NOIR P43,PAIRE,2311,3059,0070231100,0|0|0,0|0|0,3,0
23800263001,AIGLE D OR SITRAKA MAR P39,PAIRE,2568,3383,0070256800,0|0|0,0|0|0,3,0
23800263201,AIGLE D OR SITRAKA MAR P41,PAIRE,2570,3385,0070257000,0|0|0,0|0|0,3,0
23800284001,AIGLE D OR SITRAKA MAR P43,PAIRE,2772,3672,0070277200,0|0|0,0|0|0,3,0
23800251101,AIGLE D OR SOA MARINE P38,PAIRE,2450,3230,0070245000,0|0|0,0|0|0,3,0
23800251201,AIGLE D OR SOA MARINE P39,PAIRE,2451,3231,0070245100,0|0|0,0|0|0,3,0
23800251301,AIGLE D OR SOA MARINE P40,PAIRE,2452,3232,0070245200,0|0|0,0|0|0,3,0
23800191201,AIGLE D OR TEFY_NOIR P39,PAIRE,1871,2515,0070187100,0|0|0,0|0|0,3,0
23800231201,AIGLE D OR TEFY_NOIR P40,PAIRE,2251,2994,0070225100,0|0|0,0|0|0,3,0
23800231301,AIGLE D OR TEFY_NOIR P41,PAIRE,2252,2995,0070225200,0|0|0,0|0|0,3,0
23800231401,AIGLE D OR TEFY_NOIR P42,PAIRE,2253,2996,0070225300,0|0|0,0|0|0,3,0
23800283901,AIGLE D OR TEFY_NOIR P43,PAIRE,2771,3671,0070277100,0|0|0,0|0|0,3,0
23800207901,AIGLE D OR TIARY MARINE P40,PAIRE,2033,2729,0070203300,0|0|0,0|0|0,3,0
23800208001,AIGLE D OR TIARY MARINE P41,PAIRE,2034,2730,0070203400,0|0|0,0|0|0,3,0
23800331801,AIGLE D OR TIARY MARRON P35,PAIRE,3236,4254,0070323600,0|0|0,0|0|0,3,0
23800299701,AIGLE D OR TOAVINA-BLG P23,PAIRE,2924,3854,0070292400,0|0|0,0|0|0,3,0
23800300901,AIGLE D OR TOAVINA-BLG P24,PAIRE,2936,3866,0070293600,0|0|0,0|0|0,3,0
23800300801,AIGLE D OR TOAVINA-BLG P25,PAIRE,2935,3865,0070293500,0|0|0,0|0|0,3,0
23800300701,AIGLE D OR TOAVINA-BLG P27,PAIRE,2934,3864,0070293400,0|0|0,0|0|0,3,0
23800305601,AIGLE D OR TOAVINA-BLG P30,PAIRE,2982,3912,0070298200,0|0|0,0|0|0,3,0
23800306101,AIGLE D OR TOAVINA-BLG P33,PAIRE,2987,3917,0070298700,0|0|0,0|0|0,3,0
23800299001,AIGLE D OR TOAVINA-JSA P22,PAIRE,2917,3847,0070291700,0|0|0,0|0|0,3,0
23800304901,AIGLE D OR TOAVINA-JSA P30,PAIRE,2976,3906,0070297600,0|0|0,0|0|0,3,0
23800305201,AIGLE D OR TOAVINA-NOIR P28,PAIRE,2978,3908,0070297800,0|0|0,0|0|0,3,0
23800288201,AIGLE D OR TONG TEDY MAR P35,PAIRE,2814,3714,0070281400,0|0|0,0|0|0,3,0
23800288501,AIGLE D OR TONG TEDY MAR P36,PAIRE,2817,3717,0070281700,0|0|0,0|0|0,3,0
23800288101,AIGLE D OR TONG TEDY MAR P37,PAIRE,2813,3713,0070281300,0|0|0,0|0|0,3,0
23800288401,AIGLE D OR TONG TEDY MAR P41,PAIRE,2816,3716,0070281600,0|0|0,0|0|0,3,0
23800288301,AIGLE D OR TONG TEDY MAR P42,PAIRE,2815,3715,0070281500,0|0|0,0|0|0,3,0
23800287901,AIGLE D OR TONG TEDY MAR P43,PAIRE,2811,3711,0070281100,0|0|0,0|0|0,3,0
23800288801,AIGLE D OR TONG TEDY NOIR P36,PAIRE,2820,3720,0070282000,0|0|0,0|0|0,3,0
23800288701,AIGLE D OR TONG TEDY NOIR P37,PAIRE,2819,3719,0070281900,0|0|0,0|0|0,3,0
23800288901,AIGLE D OR TONG TEDY NOIR P38,PAIRE,2821,3721,0070282100,0|0|0,0|0|0,3,0
23800288601,AIGLE D OR TONG TEDY NOIR P40,PAIRE,2818,3718,0070281800,0|0|0,0|0|0,3,0
23800289001,AIGLE D OR TONG TEDY NOIR P41,PAIRE,2822,3722,0070282200,0|0|0,0|0|0,3,0
23800289201,AIGLE D OR TONG TEDY NOIR P43,PAIRE,2823,3723,0070282300,0|0|0,0|0|0,3,0
23800287401,AIGLE D OR TONG TEDY ROU P35,PAIRE,2806,3706,0070280600,0|0|0,0|0|0,3,0
23800287601,AIGLE D OR TONG TEDY ROU P37,PAIRE,2808,3708,0070280800,0|0|0,0|0|0,3,0
23800332001,AIGLE D OR TONG TEDY ROU P38,PAIRE,3238,4256,0070323800,0|0|0,0|0|0,3,0
23800287701,AIGLE D OR TONG TEDY ROU P40,PAIRE,2809,3709,0070280900,0|0|0,0|0|0,3,0
23800287301,AIGLE D OR TONG TEDY ROU P41,PAIRE,2805,3705,0070280500,0|0|0,0|0|0,3,0
23800287501,AIGLE D OR TONG TEDY ROU P42,PAIRE,2807,3707,0070280700,0|0|0,0|0|0,3,0
23800287801,AIGLE D OR TONG TEDY ROU P43,PAIRE,2810,3710,0070281000,0|0|0,0|0|0,3,0
23800238401,AIGLE D OR TONGUE THEO - MAR P35,PAIRE,2323,3071,0070232300,0|0|0,0|0|0,3,0
23800238301,AIGLE D OR TONGUE THEO - MAR P36,PAIRE,2322,3070,0070232200,0|0|0,0|0|0,3,0
23800238501,AIGLE D OR TONGUE THEO - MAR P37,PAIRE,2324,3072,0070232400,0|0|0,0|0|0,3,0
23800238601,AIGLE D OR TONGUE THEO - MAR P38,PAIRE,2325,3073,0070232500,0|0|0,0|0|0,3,0
23800238701,AIGLE D OR TONGUE THEO - MAR P39,PAIRE,2326,3074,0070232600,0|0|0,0|0|0,3,0
23800238801,AIGLE D OR TONGUE THEO - MAR P40,PAIRE,2327,3075,0070232700,0|0|0,0|0|0,3,0
23800238901,AIGLE D OR TONGUE THEO - MAR P41,PAIRE,2328,3076,0070232800,0|0|0,0|0|0,3,0
23800239001,AIGLE D OR TONGUE THEO - MAR P42,PAIRE,2329,3077,0070232900,0|0|0,0|0|0,3,0
23800239101,AIGLE D OR TONGUE THEO - MAR P43,PAIRE,2330,3078,0070233000,0|0|0,0|0|0,3,0
23800480201,AIGLE D OR TSANGA NOIR,PAIRE,4646,6554,0070464600,0|0|0,0|0|0,3,0
23800254301,AIGLE D OR TSIAHY MARRON P35,PAIRE,2482,3262,0070248200,0|0|0,0|0|0,3,0
23800254201,AIGLE D OR TSIAHY MARRON P36,PAIRE,2481,3261,0070248100,0|0|0,0|0|0,3,0
23800254001,AIGLE D OR TSIAHY MARRON P37,PAIRE,2479,3259,0070247900,0|0|0,0|0|0,3,0
23800254101,AIGLE D OR TSIAHY MARRON P38,PAIRE,2480,3260,0070248000,0|0|0,0|0|0,3,0
23800285401,AIGLE D OR TSIFERANA MAR P37,PAIRE,2786,3686,0070278600,0|0|0,0|0|0,3,0
23800285301,AIGLE D OR TSIFERANA MAR P38,PAIRE,2785,3685,0070278500,0|0|0,0|0|0,3,0
23800285101,AIGLE D OR TSIFERANA MAR P41,PAIRE,2783,3683,0070278300,0|0|0,0|0|0,3,0
23800286501,AIGLE D OR TSIHARIA MAR P39,PAIRE,2797,3697,0070279700,0|0|0,0|0|0,3,0
23800286701,AIGLE D OR TSIHARIA MAR P40,PAIRE,2799,3699,0070279900,0|0|0,0|0|0,3,0
23800286801,AIGLE D OR TSIHARIA MAR P41,PAIRE,2800,3700,0070280000,0|0|0,0|0|0,3,0
23800286601,AIGLE D OR TSIHARIA MAR P42,PAIRE,2798,3698,0070279800,0|0|0,0|0|0,3,0
23800286201,AIGLE D OR TSIHARIA NOIR P39,PAIRE,2794,3694,0070279400,0|0|0,0|0|0,3,0
23800285901,AIGLE D OR TSIHARIA NOIR P40,PAIRE,2791,3691,0070279100,0|0|0,0|0|0,3,0
23800286101,AIGLE D OR TSIHARIA NOIR P41,PAIRE,2793,3693,0070279300,0|0|0,0|0|0,3,0
23800286301,AIGLE D OR TSIHARIA NOIR P42,PAIRE,2795,3695,0070279500,0|0|0,0|0|0,3,0
23800286401,AIGLE D OR TSIHARIA NOIR P43,PAIRE,2796,3696,0070279600,0|0|0,0|0|0,3,0
23800286001,AIGLE D OR TSIHARIA NOIR P44,PAIRE,2792,3692,0070279200,0|0|0,0|0|0,3,0
23800255001,AIGLE D OR TSIHOARANA MARRON P39,PAIRE,2489,3269,0070248900,0|0|0,0|0|0,3,0
23800255101,AIGLE D OR TSIHOARANA MARRON P40,PAIRE,2490,3270,0070249000,0|0|0,0|0|0,3,0
23800255201,AIGLE D OR TSIHOARANA MARRON P41,PAIRE,2491,3271,0070249100,0|0|0,0|0|0,3,0
23800255301,AIGLE D OR TSIHOARANA MARRON P42,PAIRE,2492,3272,0070249200,0|0|0,0|0|0,3,0
23800255401,AIGLE D OR TSIHOARANA MARRON P43,PAIRE,2493,3273,0070249300,0|0|0,0|0|0,3,0
23800205401,AIGLE D OR TSIHOARANA NOIR P40,PAIRE,2008,2704,0070200800,0|0|0,0|0|0,3,0
23800205501,AIGLE D OR TSIHOARANA NOIR P41,PAIRE,2009,2705,0070200900,0|0|0,0|0|0,3,0
23800205601,AIGLE D OR TSIHOARANA NOIR P42,PAIRE,2010,2706,0070201000,0|0|0,0|0|0,3,0
23800205701,AIGLE D OR TSIHOARANA NOIR P43,PAIRE,2011,2707,0070201100,0|0|0,0|0|0,3,0
23800264201,AIGLE D OR TSILAVINA P39,PAIRE,2580,3395,0070258000,0|0|0,0|0|0,3,0
23800264301,AIGLE D OR TSILAVINA P40,PAIRE,2581,3396,0070258100,0|0|0,0|0|0,3,0
23800264401,AIGLE D OR TSILAVINA P41,PAIRE,2582,3397,0070258200,0|0|0,0|0|0,3,0
23800264501,AIGLE D OR TSILAVINA P42,PAIRE,2583,3398,0070258300,0|0|0,0|0|0,3,0
23800264601,AIGLE D OR TSILAVINA P43,PAIRE,2584,3399,0070258400,0|0|0,0|0|0,3,0
23800264701,AIGLE D OR TSILAVINA P44,PAIRE,2585,3400,0070258500,0|0|0,0|0|0,3,0
23800264801,AIGLE D OR TSILAVINA P45,PAIRE,2586,3401,0070258600,0|0|0,0|0|0,3,0
23800295601,AIGLE D OR TSILAVINIAINA NOIR P39,PAIRE,2883,3813,0070288300,0|0|0,0|0|0,3,0
23800295801,AIGLE D OR TSILAVINIAINA NOIR P40,PAIRE,2885,3815,0070288500,0|0|0,0|0|0,3,0
23800295701,AIGLE D OR TSILAVINIAINA NOIR P42,PAIRE,2884,3814,0070288400,0|0|0,0|0|0,3,0
23800296101,AIGLE D OR TSILAVINIAINA NOIR P43,PAIRE,2888,3818,0070288800,0|0|0,0|0|0,3,0
23800296001,AIGLE D OR TSILAVINIAINA NOIR P44,PAIRE,2887,3817,0070288700,0|0|0,0|0|0,3,0
23800295901,AIGLE D OR TSILAVINIAINA NOIR P45,PAIRE,2886,3816,0070288600,0|0|0,0|0|0,3,0
23800284401,AIGLE D OR TSIRAVA MAR P39,PAIRE,2776,3676,0070277600,0|0|0,0|0|0,3,0
23800284801,AIGLE D OR TSIRAVA MAR P40,PAIRE,2780,3680,0070278000,0|0|0,0|0|0,3,0
23800284601,AIGLE D OR TSIRAVA MAR P41,PAIRE,2778,3678,0070277800,0|0|0,0|0|0,3,0
23800284701,AIGLE D OR TSIRAVA MAR P42,PAIRE,2779,3679,0070277900,0|0|0,0|0|0,3,0
23800284501,AIGLE D OR TSIRAVA MAR P43,PAIRE,2777,3677,0070277700,0|0|0,0|0|0,3,0
23800207301,AIGLE D OR TSITOHA MARRON P41,PAIRE,2027,2723,0070202700,0|0|0,0|0|0,3,0
23800207401,AIGLE D OR TSITOHA MARRON P42,PAIRE,2028,2724,0070202800,0|0|0,0|0|0,3,0
23800207501,AIGLE D OR TSITOHA MARRON P43,PAIRE,2029,2725,0070202900,0|0|0,0|0|0,3,0
23800335201,AIGLE D OR TSOA COU P35,PAIRE,3269,4291,0070326900,0|0|0,0|0|0,3,0
23800335101,AIGLE D OR TSOA COU P36,PAIRE,3268,4290,0070326800,0|0|0,0|0|0,3,0
23800335001,AIGLE D OR TSOA COU P37,PAIRE,3267,4289,0070326700,0|0|0,0|0|0,3,0
23800334901,AIGLE D OR TSOA COU P38,PAIRE,3266,4288,0070326600,0|0|0,0|0|0,3,0
23800334801,AIGLE D OR TSOA COU P39,PAIRE,3265,4287,0070326500,0|0|0,0|0|0,3,0
23800345301,AIGLE D OR TSOA COU P40,PAIRE,3365,4401,0070336500,0|0|0,0|0|0,3,0
23800334701,AIGLE D OR TSOA COU P41,PAIRE,3264,4286,0070326400,0|0|0,0|0|0,3,0
23800284301,AIGLE D OR VOHITRA MAR P36,PAIRE,2775,3675,0070277500,0|0|0,0|0|0,3,0
23800284101,AIGLE D OR VOHITRA MAR P37,PAIRE,2773,3673,0070277300,0|0|0,0|0|0,3,0
23800284201,AIGLE D OR VOHITRA MAR P38,PAIRE,2774,3674,0070277400,0|0|0,0|0|0,3,0
23800237801,AIGLE D OR VOHITRA MAR P39,PAIRE,2317,3065,0070231700,0|0|0,0|0|0,3,0
23800237901,AIGLE D OR VOHITRA MAR P40,PAIRE,2318,3066,0070231800,0|0|0,0|0|0,3,0
23800238001,AIGLE D OR VOHITRA MAR P41,PAIRE,2319,3067,0070231900,0|0|0,0|0|0,3,0
23800238101,AIGLE D OR VOHITRA MAR P42,PAIRE,2320,3068,0070232000,0|0|0,0|0|0,3,0
23800238201,AIGLE D OR VOHITRA MAR P43,PAIRE,2321,3069,0070232100,0|0|0,0|0|0,3,0
23800197401,AIGLE D OR ZARA-MARRON P38,PAIRE,1932,2590,0070193200,0|0|0,0|0|0,3,0
23800250101,AIGLE D OR ZOTO MAR P28,PAIRE,2440,3220,0070244000,0|0|0,0|0|0,3,0
23800250201,AIGLE D OR ZOTO MAR P29,PAIRE,2441,3221,0070244100,0|0|0,0|0|0,3,0
23800250301,AIGLE D OR ZOTO MAR P30,PAIRE,2442,3222,0070244200,0|0|0,0|0|0,3,0
23800250401,AIGLE D OR ZOTO MAR P31,PAIRE,2443,3223,0070244300,0|0|0,0|0|0,3,0
23800250501,AIGLE D OR ZOTO MAR P32,PAIRE,2444,3224,0070244400,0|0|0,0|0|0,3,0
23800250601,AIGLE D OR ZOTO MAR P33,PAIRE,2445,3225,0070244500,0|0|0,0|0|0,3,0
23800250701,AIGLE D OR ZOTO MAR P34,PAIRE,2446,3226,0070244600,0|0|0,0|0|0,3,0
23800249701,AIGLE D OR ZOTO NOIR P30,PAIRE,2436,3216,0070243600,0|0|0,0|0|0,3,0
23800249801,AIGLE D OR ZOTO NOIR P31,PAIRE,2437,3217,0070243700,0|0|0,0|0|0,3,0
23800303301,AIGLE D OR ZOTO NOIR P32,PAIRE,2960,3890,0070296000,0|0|0,0|0|0,3,0
23800250001,AIGLE D OR ZOTO NOIR P34,PAIRE,2439,3219,0070243900,0|0|0,0|0|0,3,0
23800223101,AIGLE D OR_ALOALO P37,PAIRE,2179,2906,0070217900,0|0|0,0|0|0,3,0
23800223201,AIGLE D OR_ALOALO P39,PAIRE,2180,2907,0070218000,0|0|0,0|0|0,3,0
23800223301,AIGLE D OR_ALOALO P41,PAIRE,2181,2908,0070218100,0|0|0,0|0|0,3,0
23800192201,AIGLE D OR_ANKOAY-NOIR P39,PAIRE,1881,2525,0070188100,0|0|0,0|0|0,3,0
23800219601,AIGLE D OR_ANKOAY-NOIR P40,PAIRE,2145,2860,0070214500,0|0|0,0|0|0,3,0
23800230901,AIGLE D OR_ANKOAY-NOIR P41,PAIRE,2248,2991,0070224800,0|0|0,0|0|0,3,1
23800219701,AIGLE D OR_ANKOAY-NOIR P42,PAIRE,2146,2861,0070214600,0|0|0,0|0|0,3,0
23800219801,AIGLE D OR_ANKOAY-NOIR P43,PAIRE,2147,2862,0070214700,0|0|0,0|0|0,3,0
23800225601,AIGLE D OR_ANKOAY-NOIR P44,PAIRE,2202,2935,0070220200,0|0|0,0|0|0,3,0
15600218701,AIGLE D OR_DIHY-MARRON P36,PAIRE,2136,2851,0070213600,0|0|0,0|0|0,3,0
15600218801,AIGLE D OR_DIHY-MARRON P40,PAIRE,2137,2852,0070213700,0|0|0,0|0|0,3,0
23800220501,AIGLE D OR_FEHINY-NOIR P41,PAIRE,2154,2869,0070215400,0|0|0,0|0|0,3,0
23800220601,AIGLE D OR_FEHINY-NOIR P42,PAIRE,2155,2870,0070215500,0|0|0,0|0|0,3,0
23800220701,AIGLE D OR_FEHINY-NOIR P43,PAIRE,2156,2871,0070215600,0|0|0,0|0|0,3,0
23800282501,AIGLE D OR_ILOAINA-MAR P36,PAIRE,2757,3657,0070275700,0|0|0,0|0|0,3,0
23800282601,AIGLE D OR_ILOAINA-MAR P37,PAIRE,2758,3658,0070275800,0|0|0,0|0|0,3,0
23800282701,AIGLE D OR_ILOAINA-MAR P38,PAIRE,2759,3659,0070275900,0|0|0,0|0|0,3,0
23800282301,AIGLE D OR_ILOAINA-MAR P40,PAIRE,2755,3655,0070275500,0|0|0,0|0|0,3,0
23800282201,AIGLE D OR_ILOAINA-MAR P41,PAIRE,2754,3654,0070275400,0|0|0,0|0|0,3,0
23800282101,AIGLE D OR_ILOAINA-MAR P42,PAIRE,2753,3653,0070275300,0|0|0,0|0|0,3,0
23800282001,AIGLE D OR_ILOAINA-NOIR P39,PAIRE,2752,3652,0070275200,0|0|0,0|0|0,3,0
23800281601,AIGLE D OR_ILOAINA-NOIR P40,PAIRE,2748,3648,0070274800,0|0|0,0|0|0,3,0
23800281901,AIGLE D OR_ILOAINA-NOIR P41,PAIRE,2751,3651,0070275100,0|0|0,0|0|0,3,0
23800281801,AIGLE D OR_ILOAINA-NOIR P42,PAIRE,2750,3650,0070275000,0|0|0,0|0|0,3,0
23800281701,AIGLE D OR_ILOAINA-NOIR P43,PAIRE,2749,3649,0070274900,0|0|0,0|0|0,3,0
23800282801,AIGLE D OR_ILOAINA-NOIR P44,PAIRE,2760,3660,0070276000,0|0|0,0|0|0,3,0
23800281401,AIGLE D OR_ITOKIANA-MAR P36,PAIRE,2746,3646,0070274600,0|0|0,0|0|0,3,0
23800280901,AIGLE D OR_ITOKIANA-MAR P38,PAIRE,2741,3641,0070274100,0|0|0,0|0|0,3,0
23800281001,AIGLE D OR_ITOKIANA-MAR P39,PAIRE,2742,3642,0070274200,0|0|0,0|0|0,3,0
23800281101,AIGLE D OR_ITOKIANA-MAR P40,PAIRE,2743,3643,0070274300,0|0|0,0|0|0,3,0
23800281201,AIGLE D OR_ITOKIANA-MAR P41,PAIRE,2744,3644,0070274400,0|0|0,0|0|0,3,0
23800219301,AIGLE D OR_JORO-NOIR P40,PAIRE,2142,2857,0070214200,0|0|0,0|0|0,3,0
23800219501,AIGLE D OR_JORO-NOIR P42,PAIRE,2144,2859,0070214400,0|0|0,0|0|0,3,0
23800225901,AIGLE D OR_MAEVA [MARRON] P36,PAIRE,2205,2938,0070220500,0|0|0,0|0|0,3,0
23800217701,AIGLE D OR_MAEVA [MARRON] P37,PAIRE,2129,2841,0070212900,0|0|0,0|0|0,3,0
23800217801,AIGLE D OR_MAEVA [MARRON] P38,PAIRE,2130,2842,0070213000,0|0|0,0|0|0,3,0
23800217901,AIGLE D OR_MAEVA [MARRON] P39,PAIRE,2131,2843,0070213100,0|0|0,0|0|0,3,0
23800218001,AIGLE D OR_MAEVA [MARRON] P40,PAIRE,2132,2844,0070213200,0|0|0,0|0|0,3,0
23800213601,AIGLE D OR_MAEVA-PAR P36,PAIRE,2089,2801,0070208900,0|0|0,0|0|0,3,0
23800227101,AIGLE D OR_MAEVA-PAR P37,PAIRE,2217,2951,0070221700,0|0|0,0|0|0,3,0
23800227201,AIGLE D OR_MAEVA-PAR P38,PAIRE,2218,2952,0070221800,0|0|0,0|0|0,3,0
23800227301,AIGLE D OR_MAEVA-PAR P39,PAIRE,2219,2953,0070221900,0|0|0,0|0|0,3,0
23800213801,AIGLE D OR_MAEVA-PAR P41,PAIRE,2091,2803,0070209100,0|0|0,0|0|0,3,0
23800214401,AIGLE D OR_MAHALIANA [OCR] P36,PAIRE,2097,2809,0070209700,0|0|0,0|0|0,3,0
23800214501,AIGLE D OR_MAHALIANA [OCR] P39,PAIRE,2098,2810,0070209800,0|0|0,0|0|0,3,0
23800214701,AIGLE D OR_MAHALIANA [OCR] P40,PAIRE,2099,2811,0070209900,0|0|0,0|0|0,3,0
23800214801,AIGLE D OR_MAHALIANA [OCR] P41,PAIRE,2100,2812,0070210000,0|0|0,0|0|0,3,0
23800222801,AIGLE D OR_MAHANDRY-NOIR P39,PAIRE,2176,2903,0070217600,0|0|0,0|0|0,3,0
23800226101,AIGLE D OR_MAHANDRY-NOIR P40,PAIRE,2207,2940,0070220700,0|0|0,0|0|0,3,0
